restaurante,reseña,rating,rating_predicho,error_prediccion,sentimiento,longitud
Sabroso Panamá,"El último día que estuvimos en Panamá, cenamos aquí, el chófer que nos llevó nos dijo que era uno de los sitios que recomendaba a los turistas. El lugar es bonito, la carta es variada, la atención es muy buena y la comida también, probamos Más",5.0,4.95,0.04999999999999982,positivo,243
Sabroso Panamá,Un ambiente muy folclórico y representativo de Panamá; realmente fue lo que más me gustó. El bus es genial para hacer fotos y conocimos también los dos salones temáticos. La atención fue excelente y la gentileza con la que nos sirvieron. Ya Más,4.0,4.2,0.20000000000000018,positivo,244
Sabroso Panamá,"El servicio fue excelente, la atención estupenda, la comida fenomenal, el entretenimiento demasiado bueno y la chica que nos asistió toda la noche Yajaira fue muy bella y con carisma lindo. Más",5.0,4.21,0.79,positivo,193
Sabroso Panamá,"Rubí nos atendió divino. Nos hizo sentir bienvenidos y en familia. Ella fue paciente, amable, nos recomendó platillos riquísimos. Apreciamos mucho la atención, la comida y el ambiente alegre y ameno de Sabroso Panamá. Sin duda volveremos y los recomendaremos con nuestros seres queridos. Más",5.0,4.71,0.29000000000000004,positivo,291
Sabroso Panamá,Joel fue muy atento y divertido nos hizo sentir en casa definitivamente regresamos en nuestro próxima vacaciones en Junio o Julio gracias Joel y sabrosos Más,5.0,5.0,0.0,positivo,157
Sabroso Panamá,"Es un sitio para extranjeros, con mucho ruido y espectáculo continuo, muy buen ambiente. Me aconsejó una camarera encantadora que pidiese el pescado y fue todo un acierto!! Estaba impresionante! Más",4.0,4.22,0.21999999999999975,positivo,198
Sabroso Panamá,"Excelente servicio en atención y tiempo, amabilidad del personal, nos atendió JoelPrecio por persona Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,Excelente ambiente y las recomendaciones hechas por Julia 10 10 Precio por persona Más,5.0,5.0,0.0,positivo,86
Sabroso Panamá,"La atención de Julia y el animador, excelente Muy buen ambiente, la comida buena con excepción del tamal de olla que estaba muy salado. Mis amistades de España quedaron encantados Más",5.0,4.96,0.040000000000000036,positivo,183
Sabroso Panamá,"El mejor lugar para disfrutar. Toda nuestra cultura en un mismo lugar. Mi hija paso sus 14 anos maravilloso, tanto que quiere ser Panamanian. Son Los mejores. Más",5.0,4.81,0.1900000000000004,positivo,162
Sabroso Panamá,No quedamos conformes con el servicio. La camarera que nos tocó parecía molesta con nuestras consultas sobre: reseña de los platos y tamaño de la porción. Más,2.0,2.93,0.9300000000000002,neutral,158
Sabroso Panamá,"Ambiente muy agradable, música buena, atención muy bien sobre todo la de Maritza, muy amable y atenta. Lo super recomiendo Más",5.0,4.96,0.040000000000000036,positivo,126
Sabroso Panamá,"El local hermoso. Con muchos detalles y paisajes para fotografiar. El ambiente excelente, con música y baile en vivo. La atención 10 10. Javier con una excelente atención y siempre atento a lo q necesitemos Más",5.0,5.0,0.0,positivo,210
Sabroso Panamá,Una experiencia 10 10 estrellas. La comida estaba deliciosa y hecha con mucha amor. Julia nos trató con mucha atención y con una energía muy special. Por ella definitivamente regresamos Más,5.0,4.7,0.2999999999999998,neutral,189
Sabroso Panamá,"Fue una experiencia muy agradable, la comida estuvo deliciosa; el ambiente muy acogedor y familiar. Nos atendió Julia con un excelente servicio y recomendaciones de comida Panameña que nos encantó a toda la Familia. Cuando regrese a Panamá definitivamente regresaré. Más",5.0,4.99,0.009999999999999787,positivo,270
Sabroso Panamá,"Excelente ambiente, música, comida y atención. Yaritza fue muy atenta y estuvo pendiente de nuestra mesa en todo momento. Full recomendado! Más",5.0,5.0,0.0,positivo,143
Sabroso Panamá,Nos atendió Yaritza y fue muy amable. La comida es basta y con un buen toque panameño. Recomiendo este lugar. Más,5.0,4.8,0.20000000000000018,positivo,113
Sabroso Panamá,"Una experiencia única, gente muy cordial, un ambiente increíble , grupos tradicionales de baile, un Dj que es un show man y entretiene de gran forma. Fuimos atendidos por Javier, que nos mimó y nos trató como reyes , visita imperdible en ciudad de Panamá. muy recomendado. Y para variar muy buenos precios Más",5.0,4.86,0.13999999999999968,positivo,309
Sabroso Panamá,"El lugar es demasiado lindo. La atención buenísima. Si los administradores ven este comentario, nos saludan al chico que nos Más",5.0,4.97,0.03000000000000025,positivo,128
Sabroso Panamá,"Ambiente de fiesta, la próxima vez volvería más para unos tragos que para cenar. El servicio fue muy demorado, tardaron como 1 hora en servirnos. La música del espectáculo está altísima por eso recomiendo ir en plan de fiesta dado que Más",4.0,4.03,0.03000000000000025,neutral,238
Sabroso Panamá,"El lugar súper lindo! La comida deliciosa, el ambiente muy agradable , muy familiarPrecio por person Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,"Nuestra mesera Julia fue muy amable , divertida sonriente y nos ayudó mucho en que pedir. La atención fue excelente la comida increíble y el restaurante hermoso y de gran ambiente. Más",5.0,5.0,0.0,positivo,184
Sabroso Panamá,"La comida muy rica, el ambiente súper original y la atención por parte del personal excelente, Julia estuvo pendiente de nosotros todo el tiempo. Los felicito! Más",5.0,4.92,0.08000000000000007,positivo,163
Sabroso Panamá,Excelente atencion por parte de Axel. MUy buen ambiente. Rexomendado 200 Precio por persona Más,5.0,5.0,0.0,positivo,95
Sabroso Panamá,"Comida típica muy rica! Atención, ambiente buenos también, hasta hubo un show de baile típico impecable Más",5.0,4.99,0.009999999999999787,positivo,107
Sabroso Panamá,"Bonito sitio en Amador. La decoración espectacular. Recoge muchos elementos tradicionales y modernos de Panamá. El servicio está bien. Hay buenas opciones para comer. La relación entre precio, cantidad y calidad obtienen un 3.5 5. La comida es fresca. Hay shows lo que es un plus para el turista. Más",4.0,4.32,0.3200000000000003,positivo,300
Sabroso Panamá,"Fuimos a almorzar un viernes, el lugar tiene una vista maravillosa desde el segundo piso, la decoración interior también es muy buena. La atención del personal fue genial de principio a fin y la comida nos pareció deliciosa, comimos los filetes de pezcado. Más",5.0,4.74,0.2599999999999998,positivo,260
Sabroso Panamá,"Buena comida y con una bella vista, fui por la tarde y no me tocó show pero por la noche hay evento que parece estar muy a gusto Más",4.0,4.9,0.9000000000000004,positivo,132
Sabroso Panamá,"Julia fue fantástica. Su carismática personalidad y el guiarnos con el menú y las bebidas fueron los mejores consejos para esa noche, soy panameño y estaba compartiendo mi celebración de mis 65 años y era el último día para pasarlo en mi Más",5.0,4.53,0.46999999999999975,positivo,241
Sabroso Panamá,"¡Excelente experiencia! La comida es espectacular (esta vez probé el pescado frito con patacones y ensalada y estuvo buenísimo). Además el ambiente, la música muy alegre y sobre todo la amabilidad de su personal. Una mención especial para Más",5.0,4.96,0.040000000000000036,positivo,242
Sabroso Panamá,"No os podéis perder este restaurante si visitáis Panamá. Julia, ha sido muy amable y servicial!! La comida típica Panameña buenísima y vistas preciosas al mar. Más",5.0,4.99,0.009999999999999787,positivo,163
Sabroso Panamá,"Nuestra experiencia en Sabroso Panamá fue increíble. Sin duda, es uno de los mejores lugares para disfrutar tanto para panameños como para turistas. Desde que llegamos, el ambiente fue alegre, acogedor y lleno de cultura. Más",5.0,4.97,0.03000000000000025,positivo,225
Sabroso Panamá,"Rubi nos atendió muy bien, la comida estaba deliciosa. Combinan muy bien las costumbres y tradiciones de Panamá, felicidades al team Más",5.0,4.8,0.20000000000000018,positivo,136
Sabroso Panamá,"Una experiencia inolvidable, al Dj animador hizo lo suyo. Completamente recomendado, fui con mi familia que estábamos todos de visita de diferentes lugares de Estados Unidos y a todos nos encantó. El valet típico espectacular, la comida estaba buena, pero el ambiente lo fue todo con el chino. Más",5.0,4.76,0.2400000000000002,positivo,297
Sabroso Panamá,Vivo en estados unidos y vi en Instagram una publicación de este lugar y me fascinó de tal manera que al llegar a panamá lo quise conocer y mi esposo y yo quedamos enamorados del lugar muy acogedor muy limpio lo que comimos exquisito y la Más,5.0,4.96,0.040000000000000036,positivo,242
Sabroso Panamá,Julia fue muy especial en la forma de atender y oa comida estuvo muy buenaPrecio por persona Más,5.0,5.0,0.0,positivo,96
Sabroso Panamá,Nos gustó mucho la atención de María nuestra visita fue espectacular excelente ambiente y María estuvo pendiente de todo gracias por tus atenciones y al equipo que lo hace posible. Más,5.0,4.95,0.04999999999999982,positivo,184
Sabroso Panamá,Reseña del Restaurante Sabor y Tradición Panameña para los Rotarios de Centroamérica Más,5.0,5.0,0.0,positivo,88
Sabroso Panamá,EXCELENTE SABOR DE LA COMIDA Y EXCELENTE ATENCIÓN. NOS ATENDIÓ JOEL. YO PEDÍ UN GUACHO DE MARISCOS.P Más,5.0,5.0,0.0,positivo,104
Sabroso Panamá,Me encantó!! El show es super dinámico y divertido!! La comida es divina!!! Recomendado 100 . Javier fue excelente super atento y muy amable en cada momento. Más,5.0,5.0,0.0,positivo,161
Sabroso Panamá,"Lugar muy fresco en medio del calor de Panamá Venden cervezas, aperitivos, copas preparadas y snacks . Más",5.0,4.99,0.009999999999999787,positivo,106
Sabroso Panamá,Fue una experiencia increíble compartir con mi familia el lugar maravilloso agradable muy panameño la cultura se deja notar desde que entras la atención de los colaboradores muy amables la anfitriona muy amable pero la amabilidad de Joel quien nos dio varias recomendaciones muy acertadas Más,5.0,4.65,0.34999999999999964,positivo,292
Sabroso Panamá,"Realmenre muy bien todo, desde la atención, el ambiente y la comida, si vienen ojalá los atienda Julia porque muy buena actitud y recomendaciones! 10 10 la experiencia Más",5.0,4.94,0.05999999999999961,positivo,171
Sabroso Panamá,"El lugar en la terraza es espectscular amplio y frsco, la comida deliciosa y la atencion de javier fue magnifica Más",5.0,4.67,0.33000000000000007,neutral,116
Sabroso Panamá,"Ambiente bastante agradable. Personal atento y amigable. Nos atendio Yennifer, muy profesionalTipo d Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,Excelente la atención de Yennifer! Muy amable y atenta! Vinimos a compartir y la pasamos excelente! A su vez lo recomiendo para turistas que nos vienen a visitar a nuestro país y conozcan de nuestra cultura Más,5.0,5.0,0.0,positivo,210
Sabroso Panamá,Joel ofrece un servicio al cliente verdaderamente genuino. Su atención fue excelente y las instalaciones son muy bonitas. Fuimos un grupo de 10 personas que viajamos desde El Salvador y nos llevamos una experiencia auténtica del ambiente panameño. Más,5.0,4.26,0.7400000000000002,positivo,251
Sabroso Panamá,Jahaira fue muy amable. Buena comida y ambientePrecio por personaPAB 3 Más,5.0,4.86,0.13999999999999968,positivo,74
Sabroso Panamá,Excelente atención de parte Jennifer nuestra mesera .. Gracias por recibirnos .Precio por persona Más,5.0,5.0,0.0,positivo,101
Sabroso Panamá,Muy rico todo y la atención de Julia 10 10Comida: 5 Más,5.0,5.0,0.0,positivo,55
Sabroso Panamá,"El ambiente muy bueno, las personas muy amables y la música 10 de 10Precio por persona Más",5.0,4.97,0.03000000000000025,positivo,90
Sabroso Panamá,"Buena comida y ambiente panameño , Yaritza nos atendió muy bienPrecio por persona Más",5.0,4.9,0.09999999999999964,positivo,85
Sabroso Panamá,Gran experiencia en entrentenimiento local y comida! Muy recomendable para turistas. Se da a conocer las danzas y lugares de Panamá. Muchas gracias a Maria por su atencion. Más,5.0,4.92,0.08000000000000007,positivo,176
Sabroso Panamá,VERY FUN AND THE ANIMATION HOST DOES T INSIST TOO MUCH WHEN ASKING OUT PEOPLE TO PARTICIPATE. ¡Es muy bueno! Lo mejor es que el animador no es muy pesado ni necio a la hora Más,5.0,4.92,0.08000000000000007,positivo,176
Sabroso Panamá,"Sin dudas una excelente opción si venís a Panamá, para disfrutar de una comida espectacular, un show súper divertido, no invasivo, participativo y ameno de principio a fin. Los tragos muy ricos y generosos. El ambiente es hermoso, con Más",5.0,4.44,0.5599999999999996,positivo,238
Sabroso Panamá,"Excelente ubicación con gran vista al mar, la comida riquísima y la atención también. En la noche presentan un pequeño show de baile y música típica. Muy recomendable. Más",5.0,4.94,0.05999999999999961,positivo,171
Sabroso Panamá,"Yennifer excelente atención, el vestuario típico súper bello.Precio por persona Más",5.0,4.98,0.019999999999999574,positivo,83
Sabroso Panamá,"Estoy súper contento de ir ,al restaurante el sabroso panamá el joven Javier fue muy amable en atenderme la comida delicioso . Más",5.0,5.0,0.0,positivo,130
Sabroso Panamá,"Todo estuvo maravilloso. Axel nos atendió muy bien, y la comida estaba divina. ¡Muchas gracias!Preci Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,"Un restaurante que tiene las 10 provincias de Panamá incluidas en sus salones Desde naturaleza hasta bailes regionales. Recomendamos el platillo de mar y tierra, tienen una cerveza propia de la casa la sabrosa, no se la pueden perder. El Más",5.0,4.69,0.3099999999999996,positivo,241
Sabroso Panamá,"Muy buen ambiente, Excelente servicio Emparedado panameño 10 10Comida: 5 Más",5.0,4.98,0.019999999999999574,positivo,76
Sabroso Panamá,"Si buscas buenas vibras y alegría, este es el lugar perfecto, la comida no es la mejor, mi paladar panameño es exquisito y le hace falta un poquito más, pero tampoco diría que esta mala, el servicio no fue malo es aceptable y agradable. Más",3.0,3.54,0.54,positivo,240
Sabroso Panamá,"Agradable lugar, el ambiente fantastico, alegre colorido divertido excelente animación show baile música muestra excepcional de la alegría Panameña, el menú poco variado solo 3 opciones en la carta, podría mejorar. Más",4.0,4.87,0.8700000000000001,positivo,218
Sabroso Panamá,Joel nuestro servidor hizo lo imposible para que estuviéramos contentos con todo. Atendió un grupo de 18 personas y a todos nos trató especialmente. Joel sabe lo Más,4.0,4.39,0.3899999999999997,positivo,165
Sabroso Panamá,Excelente restaurante para llevar a amigos extranjeros para que tengan la experiencia del folklor panameño. Los shows de bailes típicos inician a partir de las 8pm. Más,5.0,5.0,0.0,positivo,168
Sabroso Panamá,"La última vez que fuí conseguí un guacho Vegetariano. Es un restaurante concepto, en donde podrás conocer la cultura y la Más",5.0,4.82,0.17999999999999972,neutral,125
Sabroso Panamá,Buen ambiente y música. Excelente servicio de Yahaira!!Comida: 3 Más,5.0,5.0,0.0,positivo,68
Sabroso Panamá,"La atención de Julia fue espectacular, con excelentes recomendaciones en la bebida, plato principal y postre, muy servicial y alegre! Más",5.0,5.0,0.0,positivo,137
Sabroso Panamá,"¡Me encantó la experiencia, fue muy divertida e interactiva! Bailé muchísimo y me gustó mucho el chico del micrófono. Mi bistec estaba delicioso y mi bebida también. ¡Sin duda volvería! Javier también fue muy amable y me dio excelentes recomendaciones de bebidas y comida. Más",5.0,5.0,0.0,positivo,276
Sabroso Panamá,"Muy bien atendidos por Marcela, sus sugerencias fueron muy acertadas.Precio por persona Más",5.0,5.0,0.0,positivo,91
Sabroso Panamá,"La comida estuvo deliciosa, pero lo mejor fue la atención. Javier se encargó de explicarme los platillos típicos de forma amable y respetuosa. Sin duda volvería. Más",5.0,4.86,0.13999999999999968,positivo,165
Sabroso Panamá,"Por segunda vez vuelvo a ir a Sabroso y me gusto todo nuevamente!! Muchas gracias Javier quién fue el que nos atendió, por ser tan atento y amable Más",5.0,5.0,0.0,positivo,150
Sabroso Panamá,Lugar que transmite el sentir panameño con un menú variado y excelente sabor. Se destaca su buena atención y calidez del personal. Más,5.0,5.0,0.0,positivo,134
Sabroso Panamá,"Un lugar bastante agradable para ir con familia, amigos, pareja pero más aún para llevar a visitas que vienen del extranjero, sin embargo debo decir que el menú y opciones de comida típica está a mi criterio muy corto en cuanto a opciones Más",5.0,4.66,0.33999999999999986,positivo,242
Sabroso Panamá,"Si estás en ciudad de Panamá definitivamente tienes que ir a este sitio. Súper recomendado el guacho de mariscos, creo que hace mucho tiempo no probaba un plato tan espectacular como esté! Venía de viajar por Argentina, Brasil y Uruguay y Más",5.0,4.96,0.040000000000000036,positivo,242
Sabroso Panamá,"Comida super rica. Entrega a la mesa super rápida. Y muy atentos, en especial la atención de JuliaTi Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,"La pasamos super bien. Estaba todo bien organizado, la comida estaba rica y el ambiente buenísimo. Los camareros estaban bien ocupados pero pendientes de que todo estuviera en orden. Muy buena animación, valio la pena la visita. Para la próxima que regresemos a Panamá haremos nuevamente una reserva aqui. Más",5.0,4.88,0.1200000000000001,positivo,309
Sabroso Panamá,"Muy rica la comida y el ambiente, resalto el tremendo servicio de Julia. Saludos desde Puerto Rico Más",5.0,5.0,0.0,positivo,102
Sabroso Panamá,"Elegimos este lugar para nuestra última cena en Panamá. Mala elección. Lugar muy ruidoso, si querés cenar tranquilo, este no es el lugar indicado. Tuvimos que ir afuera y, aun así, fue incómodo. Más",3.0,2.59,0.41000000000000014,negativo,198
Sabroso Panamá,Joel fue muy gentil y rápido en el servicio. Buen lugar y vista l.Precio por persona Más,5.0,4.96,0.040000000000000036,positivo,88
Sabroso Panamá,"Me gustó ir al restaurante sabroso panamá, me gusto la diversión ,la comida el servicio del señor Javier fue excelente .le recomiendo ir a visitar este restaurante . Más",5.0,5.0,0.0,positivo,169
Sabroso Panamá,Javier es fabuloso y muy amablePrecio por personaPAB 15-20 Más,5.0,4.76,0.2400000000000002,positivo,62
Sabroso Panamá,"Lugar ameno, la diversión la haces tú y las personas con las que te rodeas, excelente ambiente.Preci Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,Gran lugar para comer. 10 10. Los tragos espectaculares.Comida: 5 Más,5.0,5.0,0.0,positivo,69
Sabroso Panamá,La comida esta deliciosa nos atendió Yahaira y nos brindó un excelente servicio. Quedamos con ganas de volver Más,5.0,4.98,0.019999999999999574,positivo,113
Sabroso Panamá,"Julia es una chica super amable, su sonrisa Dios de matar, su amabilidad, super tierna su atención.Comida: Más",5.0,4.95,0.04999999999999982,positivo,110
Sabroso Panamá,"Lugar para rumbear en grande, música alta por ende no puedes hablar con quien este en la mesa, comida con buen sabor solo que un poco alto el precio pero se entiende ya que el lugar es muy pintoresco y bonito, el bar te trae el cóctel o cerveza bien rápido. Más",4.0,4.32,0.3200000000000003,positivo,261
Sabroso Panamá,Excelente comida y excelente servicio de nuestra mesera Julia. Siempre recomendada laa hojaldrada con lechón. Más,5.0,4.98,0.019999999999999574,positivo,113
Sabroso Panamá,"La verdad muy buen ambiente, la atención por La señorita Julia fue excelente. 100 10Precio por perso Más",5.0,5.0,0.0,positivo,104
Sabroso Panamá,"Excelente servicio, comida deliciosa y el ambiente increíble. 100 recomendado. Maria nos atendió y su servicio fue excelente Más",5.0,4.98,0.019999999999999574,positivo,128
Sabroso Panamá,"Julia nos atendió excelente, súper recomendado!!!Precio por personaPAB Más",5.0,5.0,0.0,positivo,74
Sabroso Panamá,"Todo excelente. Sobre todo la atención de María, muy paciente y amable con todos nosotros. Éramos un grupo de 13 personas. Más",5.0,4.95,0.04999999999999982,positivo,126
Sabroso Panamá,Una delicia súper rápido nos atendió JOELPrecio por personaPAB 20-25 Más,5.0,4.93,0.07000000000000028,positivo,72
Sabroso Panamá,"es uno de los lugares más ¡ESPECTACULARES! en donde me divertí con mis viejos, hermanas y sobrinas pero cantidades.. es un show de casi cuatro horas o más, con danzas nacionales, música en vivo, la comida pues les cuento: pidan hojaldres Más",5.0,4.69,0.3099999999999996,positivo,241
Sabroso Panamá,"Una excelente opción para probar la gastronomía Panameña, el ambiente espectacular, los shows muy buenos y la comida de otro nivel Más",5.0,5.0,0.0,positivo,134
Sabroso Panamá,Les recomiendo este restaurante por su atención su menú y sobre todo su show exelente animación por su dj hector mejor conocido como dj chino y que su próximo destino en restaurante sea sabroso panama Más,5.0,4.88,0.1200000000000001,positivo,204
Sabroso Panamá,El lugar perfecto para llevarte una idea gastronómica y de ánimos panameños. Me parece el lugar ideal para que los panameños llevemos personas de visita en el país. Más,5.0,5.0,0.0,positivo,168
Sabroso Panamá,"La comida y el ambiente es maravilloso. Julia fue muy servicial, sin duda alguna lo deberían visitar. Más",5.0,4.99,0.009999999999999787,positivo,105
Sabroso Panamá,Increíble ambiente y comida!! Gracias a Julia nuestra mesera por todas sus atenciones. Amamos el lugar. Saludos desde México!!! Más,5.0,4.95,0.04999999999999982,positivo,131
Frank's Place,"Excelente restaurante, la comida y la atención brindada por parte del señor Erick 10 10. Pedimos pasta con frutos del mar, Filete de Res, 2 tragos y entrada. Muy recomendado. Más",5.0,4.99,0.009999999999999787,positivo,178
Frank's Place,"Hace un año y medio empezamos a disfrutar este restaurante cuando abrieron. Momentos felices de mi hija han sido aquí. La comida siempre excelente. El servicio de lujo, atentos, amables, rápidos, Más",5.0,5.0,0.0,positivo,199
Frank's Place,"Excelente atención desde que llegas hasta que vas, lo recomiendo al 100 uno de mis restaurantes favoritos en Panamá y eso es mucho decir. Comida muy rica y fresca también, bonita decoración etc etc, todo envíen con este lugar, incluso los precios están bien. Más",5.0,4.99,0.009999999999999787,positivo,262
Frank's Place,"Un lugar cálido y con un servicio excepcional. Desde la llegada su personal te recibe con mucha amabilidad, la música en el lugar te brinda un ambiente agradable y agradable para sentirse cómodo, también el gerente encargado muy amable y Más",5.0,4.82,0.17999999999999972,positivo,241
Frank's Place,"This is our second time at Frank s Place. We are from the US, but are permanent residents of Panama. Everything about this restaurant makes you want to come back. Our server (for the second time), José was outstanding. If I could give more Más",5.0,4.74,0.2599999999999998,neutral,243
Frank's Place,"Es un restaurante ambientado en New York, parecido a Michael s de New York. Ambiente cálido y ecléctico, del mismo grupo de The Wallace. Tienen un amplio menú italiano con precios acorde con el negocio. Para venir en pareja o en familia Más",5.0,4.69,0.3099999999999996,positivo,240
Frank's Place,"Excelente lugar de comida Italiana. La atención de todo el personal me pareció una de las mejores en Panamá, de hecho nos quedamos hasta tarde en la noche y a pesar de que éramos los últimos nadie vi o a apurarnos ni a pedirnos que nos Más",5.0,5.0,0.0,positivo,239
Frank's Place,"Me encantó !! Decoración impecable, te hace sentir como si estuvieras en una pelicula de la época. Ambiente formal e informal el balance perfecto. El área del bar está Más",5.0,5.0,0.0,positivo,171
Frank's Place,Fue una exelente experiencia! Cabe destacar que el lugar brinda un exelente servicio y una gastronomía espectacular. nuestro mesero José fue muy atento y el Gerente Israel se mantuvo muy Más,5.0,5.0,0.0,positivo,190
Frank's Place,"Gran lugar para cenar en Panamá. El restaurante es muy bonito, la atención de primera y los alimentos deliciosos 10 10 Más",5.0,5.0,0.0,positivo,122
Frank's Place,"Hermoso lugar, con ambiente de los 50 s, la comida deliciosa.! Y la atencion super buena.! Muy amables.! Recomendado 100 .. Más",5.0,4.87,0.1299999999999999,positivo,127
Frank's Place,"Fui a comer sola a Frank s Place Panamá y la experiencia fue muy agradable. Desde que llegué, el gerente Israel fue muy amable y atento, siempre pendiente de que todo estuviera bien. El personal en general es muy cordial y hace que uno se Más",5.0,4.56,0.4400000000000004,positivo,242
Frank's Place,Fuimos nuevamente. Fuimos la primera ocasion y pedimos un codillo de puerco para dos.Delicioso Más,4.0,4.31,0.3099999999999996,positivo,98
Frank's Place,"Un restaurante que verdaderamente merece cinco estrellas. Se fuera posible daría 10 estrellas. Todo el ambiente es exclusivo, la comida es muy sabrosa y la música combina perfectamente con el ambiente. Más",5.0,5.0,0.0,positivo,205
Frank's Place,"Fuimos gracias a un amigo, a un soft openning de Franks Place y el lugar es muy agradable, la atención de primera, y la comida excelente!!! Desde las entradas una ensalada verde crocante con salsa balsámica con whisky, tablas de tapas Más",5.0,4.53,0.46999999999999975,positivo,238
Frank's Place,"Reunión de colegas y amigos para cenar a un excelente restaurante como el Frank s Place en Obarrio. La atención como siempre muy buena, la comida exquisita, los postres deliciosos Más",5.0,5.0,0.0,positivo,183
Frank's Place,Comida excelente destacar la atención de Erik e Israel El happy hour hasta las 7 muy bueno la atención fue excelente Tenía tiempo de no ver tan buen servicio en Panama,5.0,5.0,0.0,positivo,167
Frank's Place,"Me encantó, fui con mi familia y hay variedad en los platos, yo probé la milanesa a la montaña y ESPECTACULAR Más",5.0,4.92,0.08000000000000007,positivo,113
Frank's Place,"Excelente almuerzo en Frank s. Muy buena la comida, la atención y el ambiente de la época Frank Sinatra y los Big Bands. Nos encantó. Más",5.0,5.0,0.0,positivo,137
Frank's Place,"Un lugar bien Bohemio con temática del show enterteiment de los años 60-70 época de Frank Sinatra y el trio clásico de los shows man de la época. Buena comida, excelente ambiente buen servicio para compartir con amigos y reuniones. Recomendado. Más",5.0,4.79,0.20999999999999996,positivo,248
Frank's Place,"El ambiente del lugar, junto a la música de fondo, te transportan a la década de los 50s. La comida estuvo exquisita y ni que hablar del servicio al cliente, espectacular; en nuestro caso nos atendió José y siempre estuvo atento y comunicativo. Más",5.0,4.79,0.20999999999999996,positivo,248
Frank's Place,Totalmente recomendado! La comida es deliciosa y con tienen rangos de precios para escoger. La decoración y música muy buena y el servicio super atento. Más,5.0,4.97,0.03000000000000025,positivo,156
Frank's Place,"Este lugar es muy bueno tienen excelente comida, buenos precios, excelentes cocktails, una decoración increíble, sabor increíble y un ambiente de envidiar este lugar lo tiene todo es un restaurante familiar con años 50 puedes aprender de la Más",5.0,4.65,0.34999999999999964,positivo,244
Frank's Place,Excelente servicio con Rodney. Buena música. Gran ambiente. Limpio. El mejor filete que he probado en todos los restaurantes de la ciudad de Panamá. Verduras salteadas y a la parrilla perfectas. Recomiendo. Más,5.0,4.7,0.2999999999999998,positivo,210
Frank's Place,"Excelente servicio, calida acogida te sientes como en casa con música y ambiente agradable, gracias Ismael y Ana por su atención comida exquisita sabor Italiano que se disfruta muy recomendado Más",5.0,4.99,0.009999999999999787,positivo,196
Frank's Place,Muy delicioso el menú. Un ambiente cálido y muy buen servicio. Erik nos atendió y al mismo tiempo nos dió una reseña histórica del lugar y de Panamá en general. Más,5.0,5.0,0.0,positivo,164
Frank's Place,"Celebré mi cumpleaños con una cena deliciosa en FRANK S PLACE. Su sistema estricto de reservaciones permite estacionamientos a la puerta; su ubicación céntrica en plena área hotelera, bancaria y comercial de la Ciudad de Más",5.0,5.0,0.0,positivo,224
Frank's Place,"Anoche fuimos al restaurante Frank s Place ubicado en Obarrio y aunque antes habíamos ido al de Costa del Este, igualmente la pasamos súper en esta nueva locación! Un ambiente acogedor con sus anfitriones maravillosos! En especial a José y Erick! Los platos exquisitos, como siempre! We ll come back soon!!! Más",5.0,4.95,0.04999999999999982,positivo,311
Frank's Place,"Este lugar me encantó, a pesar que llegamos bien tarde (casi a cerrar), nos atendieron súper bien. La comida estuvo deliciosa. Más",5.0,4.89,0.11000000000000032,positivo,130
Frank's Place,"De acuerdo con las críticas anteriores donde se destaca la calidad de la comida y la atención del personal en nuestro caso RODNEY, que no solo nos hizo sugerencias, sino que además cumplió con todo lo prometido. Más",5.0,4.91,0.08999999999999986,positivo,215
Frank's Place,"La comida deliciosa, pedí la ensalada de salmón y la pizza archies choice con pepperoni y salsa de vodka cremosa, ambas cautivaron mi paladar. Acompaña tu comida con uno de sus exquisitos vinos !! En mi caso fue un chardonnay y no me Más",5.0,4.84,0.16000000000000014,neutral,237
Frank's Place,Caimos en este restaurant luego de una mega demencia en la tarde. Llegamos algo golpeados pero nos ofrecieron unos cocktails para revertir la Más,4.0,4.19,0.1900000000000004,neutral,145
Frank's Place,"La comida y el servicio buenísimo, nuestro mesero estuvo muy atento y los tiempos de espera son relativamente cortos. Nosotros probamos el pollo parmesano y lo recomiendo, son buenos porciones. Me hubiera gustado tener la música en vivo, pero esa noche no hubo Más",5.0,4.96,0.040000000000000036,positivo,264
Frank's Place,"Este es de los mejores lugares que he visitado en el año, tanto en atención como calidad de su comida. Nos atendió como reinas un mesero llamado Nelson, muy atento, amable y bien pendiente de todo. Más",5.0,5.0,0.0,positivo,201
Frank's Place,"Excelente lugar de comida Italiana con toque panameño. La atención de todo el personal, sobre todo Rodney Allen que nos atendióde 10 y nos dió muy buenas recomendaciones. La comida exquisita! Todos los platos muy sabrosos, abundantes. Muy buen lugar para comer si andas por Panamá. Más",5.0,4.84,0.16000000000000014,positivo,285
Frank's Place,"Fue una gran experiencia, la comida muy buena, pero quiero resaltar el extraordinario servicio de Rodney Allen, tiene una actitud de servicio que se ve cada vez menos. Gracias. Más",5.0,4.89,0.11000000000000032,positivo,180
